,freq
"('아쉽다', '파손')",1
"('두다', '파손')",1
"('담다', '포장')",1
"('담다', '용기')",1
"('담다', '야하다')",1
"('가족', '담다')",1
"('담다', '두다')",1
"('담다', '아쉽다')",1
"('담다', '밀폐')",1
"('담다', '열다')",1
"('담다', '아니다')",1
"('가족', '파손')",1
"('담다', '자다')",1
"('담다', '받다')",1
"('먹다', '파손')",1
"('아주', '파손')",1
"('뚜껑', '파손')",1
"('용기', '파손')",1
"('야하다', '파손')",1
"('단양', '주먹밥')",1
"('가을', '보고')",1
"('가을', '찾다')",1
"('김밥', '보고')",1
"('사서', '시장')",1
"('넉넉하다', '사서')",1
"('사서', '주먹밥')",1
"('명함', '사서')",1
"('사서', '오다')",1
"('가다', '사서')",1
"('사서', '찾다')",1
"('김밥', '작년')",1
"('김밥', '활용')",1
"('김밥', '자꾸')",1
"('가을', '김밥')",1
"('김밥', '단양')",1
"('김밥', '시장')",1
"('김밥', '넉넉하다')",1
"('김밥', '명함')",1
"('김밥', '오다')",1
"('가다', '김밥')",1
"('단양', '사서')",1
"('가을', '사서')",1
"('사서', '자꾸')",1
"('가다', '구경')",1
"('가을', '구경')",1
"('구경', '단양')",1
"('구경', '시장')",1
"('구경', '넉넉하다')",1
"('구경', '주먹밥')",1
"('구경', '명함')",1
"('구경', '오다')",1
"('구경', '찾다')",1
"('사서', '활용')",1
"('구경', '보고')",1
"('먹다', '작년')",1
"('먹다', '활용')",1
"('먹다', '자꾸')",1
"('가을', '먹다')",1
"('먹다', '명함')",1
"('사서', '작년')",1
"('김밥', '찾다')",1
"('작년', '활용')",1
"('가다', '가을')",1
"('자꾸', '작년')",1
"('보고', '활용')",1
"('가을', '자꾸')",1
"('단양', '자꾸')",1
"('시장', '자꾸')",1
"('넉넉하다', '자꾸')",1
"('자꾸', '주먹밥')",1
"('명함', '자꾸')",1
"('오다', '자꾸')",1
"('가다', '자꾸')",1
"('자꾸', '찾다')",1
"('보고', '자꾸')",1
"('가을', '단양')",1
"('가을', '시장')",1
"('가을', '넉넉하다')",1
"('가을', '주먹밥')",1
"('가을', '명함')",1
"('가을', '오다')",1
"('찾다', '활용')",1
"('가다', '활용')",1
"('오다', '활용')",1
"('가다', '작년')",1
"('가을', '작년')",1
"('단양', '작년')",1
"('시장', '작년')",1
"('넉넉하다', '작년')",1
"('작년', '주먹밥')",1
"('명함', '작년')",1
"('오다', '작년')",1
"('작년', '찾다')",1
"('명함', '활용')",1
"('보고', '작년')",1
"('자꾸', '활용')",1
"('가을', '활용')",1
"('단양', '활용')",1
"('시장', '활용')",1
"('넉넉하다', '활용')",1
"('주먹밥', '활용')",1
"('음식', '자다')",1
"('궁합', '자다')",1
"('동네', '동생')",1
"('가게', '온라인')",1
"('가게', '무치다')",1
"('가게', '장아찌')",1
"('가게', '기대하다')",1
"('가게', '맛있다')",1
"('동생', '아주')",1
"('들깨', '아주')",1
"('아주', '온라인')",1
"('아주', '짜다')",1
"('아주', '장아찌')",1
"('기대하다', '아주')",1
"('동생', '들깨')",1
"('동생', '온라인')",1
"('동생', '짜다')",1
"('동생', '무치다')",1
"('동생', '장아찌')",1
"('기대하다', '동생')",1
"('들깨', '온라인')",1
"('가게', '짜다')",1
"('가게', '들깨')",1
"('무르지', '좋아하다')",1
"('가게', '동생')",1
"('동생', '좋아하다')",1
"('들깨', '좋아하다')",1
"('온라인', '좋아하다')",1
"('좋아하다', '짜다')",1
"('무치다', '좋아하다')",1
"('기대하다', '좋아하다')",1
"('가게', '무르지')",1
"('무르지', '아주')",1
"('동생', '무르지')",1
"('들깨', '무르지')",1
"('무르지', '온라인')",1
"('무르지', '짜다')",1
"('무르지', '무치다')",1
"('무르지', '장아찌')",1
"('기대하다', '무르지')",1
"('맛있다', '무르지')",1
"('가게', '아주')",1
"('들깨', '짜다')",1
"('들깨', '무치다')",1
"('들깨', '장아찌')",1
"('기대하다', '들깨')",1
"('물', '제입')",1
"('살짝', '제입')",1
"('제입', '짜다')",1
"('담그다', '제입')",1
"('맛있다', '제입')",1
"('담그다', '살짝')",1
"('담그다', '짜다')",1
"('고기랑', '통')",1
"('고기랑', '벌써')",1
"('벌써', '통')",1
"('먹다', '사르다')",1
"('사르다', '추천')",1
"('분', '사르다')",1
"('개운하다', '사르다')",1
"('사르다', '진짜')",1
"('맛', '사르다')",1
"('밥', '사르다')",1
"('먹다', '제입')",1
"('꼼꼼하다', '맘')",1
"('맘', '포장')",1
"('기대하다', '무치다')",1
"('들깨', '맛있다')",1
"('온라인', '짜다')",1
"('무치다', '온라인')",1
"('온라인', '장아찌')",1
"('기대하다', '온라인')",1
"('맛있다', '온라인')",1
"('기대하다', '짜다')",1
"('기대하다', '장아찌')",1
"('꼼꼼하다', '드네')",1
"('기대하다', '맛있다')",1
"('드네', '선물')",1
"('맘', '선물')",1
"('선물', '포장')",1
"('꼼꼼하다', '선물')",1
"('드네', '맘')",1
"('드네', '포장')",1
"('가게', '좋아하다')",1
"('기대하다', '처음')",1
"('보고', '자다')",1
"('맞추다', '짜다')",1
"('맞추다', '장아찌')",1
"('기대하다', '맞추다')",1
"('맛있다', '맞추다')",1
"('가격', '사보다')",1
"('가격', '반찬')",1
"('가격', '처음')",1
"('가격', '좋아하다')",1
"('가격', '무르지')",1
"('가게', '가격')",1
"('가격', '동생')",1
"('가격', '들깨')",1
"('가격', '온라인')",1
"('가격', '짜다')",1
"('가격', '무치다')",1
"('가격', '장아찌')",1
"('가격', '기대하다')",1
"('사보다', '오도독')",1
"('맞추다', '무치다')",1
"('맞추다', '온라인')",1
"('무치다', '처음')",1
"('들깨', '맞추다')",1
"('동네', '들깨')",1
"('동네', '온라인')",1
"('동네', '짜다')",1
"('동네', '무치다')",1
"('동네', '장아찌')",1
"('기대하다', '동네')",1
"('동네', '맛있다')",1
"('가격', '맞추다')",1
"('맞추다', '사보다')",1
"('맞추다', '오도독')",1
"('맞추다', '반찬')",1
"('맞추다', '처음')",1
"('맞추다', '좋아하다')",1
"('맞추다', '무르지')",1
"('가게', '맞추다')",1
"('맞추다', '아주')",1
"('동생', '맞추다')",1
"('반찬', '사보다')",1
"('사보다', '처음')",1
"('사보다', '좋아하다')",1
"('무르지', '사보다')",1
"('기대하다', '오도독')",1
"('무르지', '반찬')",1
"('가게', '반찬')",1
"('동생', '반찬')",1
"('들깨', '반찬')",1
"('반찬', '온라인')",1
"('반찬', '짜다')",1
"('무치다', '반찬')",1
"('기대하다', '반찬')",1
"('좋아하다', '처음')",1
"('무르지', '처음')",1
"('가게', '처음')",1
"('아주', '처음')",1
"('동생', '처음')",1
"('들깨', '처음')",1
"('온라인', '처음')",1
"('짜다', '처음')",1
"('무치다', '오도독')",1
"('오도독', '짜다')",1
"('오도독', '온라인')",1
"('사보다', '장아찌')",1
"('가게', '사보다')",1
"('사보다', '아주')",1
"('동생', '사보다')",1
"('들깨', '사보다')",1
"('사보다', '온라인')",1
"('사보다', '짜다')",1
"('무치다', '사보다')",1
"('기대하다', '사보다')",1
"('들깨', '오도독')",1
"('맛있다', '사보다')",1
"('오도독', '처음')",1
"('오도독', '좋아하다')",1
"('무르지', '오도독')",1
"('가게', '오도독')",1
"('아주', '오도독')",1
"('동생', '오도독')",1
"('반찬', '사르다')",1
"('고기', '사르다')",1
"('사르다', '주변')",1
"('사서', '소문')",1
"('사서', '친구')",1
"('사서', '좋아하다')",1
"('사서', '주변')",1
"('반응', '사서')",1
"('내다', '소문')",1
"('나누다', '내다')",1
"('내다', '통')",1
"('내다', '친구')",1
"('내다', '좋아하다')",1
"('내다', '주변')",1
"('내다', '반응')",1
"('나누다', '소문')",1
"('소문', '통')",1
"('소문', '친구')",1
"('소문', '좋아하다')",1
"('소문', '주변')",1
"('반응', '소문')",1
"('나누다', '사서')",1
"('내다', '사서')",1
"('사고', '사르다')",1
"('반응', '좋다')",1
"('깔끔하다', '망설이다')",1
"('망설이다', '포장')",1
"('아치', '짜다')",1
"('그렇다', '아치')",1
"('식구', '좋다')",1
"('사서', '식구')",1
"('내다', '식구')",1
"('소문', '식구')",1
"('나누다', '식구')",1
"('식구', '통')",1
"('식구', '친구')",1
"('식구', '주변')",1
"('반응', '식구')",1
"('소문', '좋다')",1
"('나누다', '좋다')",1
"('좋다', '친구')",1
"('좋다', '주변')",1
"('맛있다', '소문')",1
"('나누다', '통')",1
"('나누다', '친구')",1
"('나누다', '좋아하다')",1
"('어머니', '즐기다')",1
"('재', '찾다')",1
"('즐기다', '찾다')",1
"('재', '즐기다')",1
"('꺼내다', '적당하다')",1
"('용기', '적당하다')",1
"('꺼내다', '먹다')",1
"('꺼내다', '용기')",1
"('꺼내다', '맛있다')",1
"('굽다', '좋다')",1
"('문해', '좋다')",1
"('재주', '좋다')",1
"('받다', '좋다')",1
"('먹다', '평소')",1
"('굽다', '자다')",1
"('선물', '자다')",1
"('문해', '자다')",1
"('어머니', '재')",1
"('어머니', '찾다')",1
"('없다', '즐기다')",1
"('주변', '친구')",1
"('나누다', '주변')",1
"('나누다', '반응')",1
"('나누다', '맛있다')",1
"('친구', '통')",1
"('주변', '통')",1
"('반응', '통')",1
"('좋아하다', '친구')",1
"('반응', '친구')",1
"('어머니', '없다')",1
"('좋아하다', '주변')",1
"('반응', '좋아하다')",1
"('반응', '주변')",1
"('맛있다', '반응')",1
"('어머니', '주문')",1
"('어머니', '입맛')",1
"('입맛', '즐기다')",1
"('앗다', '포장')",1
"('망설이다', '앗다')",1
"('깔끔하다', '앗다')",1
"('밥', '주변')",1
"('분', '사고')",1
"('분', '입안')",1
"('분', '없다')",1
"('분', '오다')",1
"('분', '자다')",1
"('개운하다', '밥')",1
"('개운하다', '반찬')",1
"('개운하다', '주변')",1
"('개운하다', '사고')",1
"('개운하다', '입안')",1
"('개운하다', '오다')",1
"('주변', '진짜')",1
"('사고', '진짜')",1
"('입안', '진짜')",1
"('오다', '진짜')",1
"('맛', '사고')",1
"('맛', '입안')",1
"('분', '주변')",1
"('고기', '분')",1
"('반찬', '분')",1
"('개운하다', '추천')",1
"('사르다', '입안')",1
"('사르다', '없다')",1
"('사르다', '오다')",1
"('사르다', '자다')",1
"('먹다', '주변')",1
"('먹다', '사고')",1
"('분', '추천')",1
"('진짜', '추천')",1
"('밥', '분')",1
"('밥', '추천')",1
"('주변', '추천')",1
"('사고', '추천')",1
"('입안', '추천')",1
"('오다', '추천')",1
"('자다', '추천')",1
"('분', '진짜')",1
"('고기', '밥')",1
"('밥', '사고')",1
"('구매', '포장')",1
"('밥', '입안')",1
"('입안', '자다')",1
"('때쵝오', '먹다')",1
"('먹다', '쵝오')",1
"('때쵝오', '입맛')",1
"('입맛', '쵝오')",1
"('때쵝오', '쵝오')",1
"('고기', '때쵝오')",1
"('때쵝오', '없다')",1
"('고기', '쵝오')",1
"('없다', '쵝오')",1
"('구매', '보내다')",1
"('보내다', '앗다')",1
"('깔끔하다', '보내다')",1
"('망설이다', '보내다')",1
"('보내다', '포장')",1
"('구매', '앗다')",1
"('구매', '망설이다')",1
"('오다', '입안')",1
"('없다', '입안')",1
"('사고', '자다')",1
"('고기', '입안')",1
"('밥', '오다')",1
"('반찬', '주변')",1
"('반찬', '사고')",1
"('반찬', '입안')",1
"('반찬', '오다')",1
"('고기', '주변')",1
"('고기', '사고')",1
"('고기', '오다')",1
"('사고', '오다')",1
"('사고', '주변')",1
"('입안', '주변')",1
"('없다', '주변')",1
"('오다', '주변')",1
"('자다', '주변')",1
"('사고', '입안')",1
"('사고', '없다')",1
"('없다', '자취')",1
"('맛있다', '생')",1
"('달다', '맞다')",1
"('담', '덜')",1
"('덜', '무가')",1
"('감자', '덜')",1
"('덜', '줄기')",1
"('덜', '장아찌')",1
"('덜', '흠')",1
"('고구마', '기분')",1
"('고구마', '짜지다')",1
"('고구마', '싶다')",1
"('고구마', '좋아하다')",1
"('고구마', '말랭이')",1
"('고구마', '담')",1
"('고구마', '익다')",1
"('고구마', '무가')",1
"('감자', '고구마')",1
"('고구마', '줄기')",1
"('고구마', '장아찌')",1
"('고구마', '흠')",1
"('덜', '익다')",1
"('덜', '말랭이')",1
"('맛', '흠')",1
"('덜', '좋아하다')",1
"('고구마', '다린')",1
"('기분', '다린')",1
"('다린', '짜지다')",1
"('다린', '싶다')",1
"('다린', '좋아하다')",1
"('다린', '말랭이')",1
"('다린', '담')",1
"('다린', '익다')",1
"('다린', '무가')",1
"('감자', '다린')",1
"('다린', '줄기')",1
"('다린', '장아찌')",1
"('다린', '흠')",1
"('고구마', '덜')",1
"('기분', '덜')",1
"('덜', '짜지다')",1
"('덜', '싶다')",1
"('기분', '짜지다')",1
"('기분', '싶다')",1
"('기분', '좋아하다')",1
"('기분', '말랭이')",1
"('싶다', '흠')",1
"('말랭이', '좋아하다')",1
"('담', '좋아하다')",1
"('익다', '좋아하다')",1
"('무가', '좋아하다')",1
"('감자', '좋아하다')",1
"('좋아하다', '줄기')",1
"('좋아하다', '흠')",1
"('담', '말랭이')",1
"('말랭이', '익다')",1
"('말랭이', '무가')",1
"('감자', '말랭이')",1
"('말랭이', '줄기')",1
"('말랭이', '장아찌')",1
"('말랭이', '흠')",1
"('담', '익다')",1
"('담', '무가')",1
"('싶다', '줄기')",1
"('감자', '싶다')",1
"('무가', '싶다')",1
"('말랭이', '짜지다')",1
"('기분', '담')",1
"('기분', '익다')",1
"('기분', '무가')",1
"('감자', '기분')",1
"('기분', '줄기')",1
"('기분', '장아찌')",1
"('기분', '흠')",1
"('담', '짜지다')",1
"('싶다', '익다')",1
"('익다', '짜지다')",1
"('무가', '짜지다')",1
"('감자', '짜지다')",1
"('줄기', '짜지다')",1
"('짜지다', '흠')",1
"('말랭이', '싶다')",1
"('담', '싶다')",1
"('다린', '덜')",1
"('맛', '줄기')",1
"('고구마', '그게')",1
"('나다', '싶다')",1
"('나다', '담')",1
"('나다', '익다')",1
"('나다', '무가')",1
"('감자', '나다')",1
"('나다', '줄기')",1
"('나다', '흠')",1
"('들어가다', '초석')",1
"('다린', '초석')",1
"('덜', '초석')",1
"('고구마', '초석')",1
"('기분', '초석')",1
"('짜지다', '초석')",1
"('싶다', '초석')",1
"('말랭이', '초석')",1
"('담', '초석')",1
"('익다', '초석')",1
"('무가', '초석')",1
"('나다', '말랭이')",1
"('나다', '짜지다')",1
"('감자', '맛')",1
"('기분', '나다')",1
"('그게', '짜지다')",1
"('그게', '싶다')",1
"('그게', '좋아하다')",1
"('그게', '말랭이')",1
"('그게', '담')",1
"('그게', '익다')",1
"('그게', '무가')",1
"('감자', '그게')",1
"('그게', '줄기')",1
"('그게', '장아찌')",1
"('그게', '흠')",1
"('나다', '초석')",1
"('나다', '무')",1
"('나다', '들어가다')",1
"('나다', '다린')",1
"('나다', '덜')",1
"('고구마', '나다')",1
"('감자', '초석')",1
"('줄기', '초석')",1
"('초석', '흠')",1
"('들어가다', '무')",1
"('들어가다', '좋아하다')",1
"('들어가다', '말랭이')",1
"('담', '들어가다')",1
"('들어가다', '익다')",1
"('들어가다', '무가')",1
"('감자', '들어가다')",1
"('들어가다', '줄기')",1
"('들어가다', '장아찌')",1
"('들어가다', '흠')",1
"('다린', '맛')",1
"('덜', '맛')",1
"('고구마', '맛')",1
"('기분', '맛')",1
"('말랭이', '맛')",1
"('담', '맛')",1
"('맛', '익다')",1
"('맛', '무가')",1
"('들어가다', '싶다')",1
"('들어가다', '짜지다')",1
"('기분', '들어가다')",1
"('담', '무')",1
"('다린', '무')",1
"('덜', '무')",1
"('고구마', '무')",1
"('기분', '무')",1
"('무', '짜지다')",1
"('무', '싶다')",1
"('말랭이', '무')",1
"('무', '익다')",1
"('고구마', '들어가다')",1
